SKU,Units_Sold,Views
743389,219,364
570826,388,735
168028,148,281
420515,705,1053
318527,214,495
465001,787,955
473536,787,1248
326951,152,411
89118,549,637
384102,408,841
855163,965,1086
571257,395,589
881063,799,913
819590,209,443
219427,455,752
502988,237,468
593736,812,885
484451,209,658
845518,308,609
386074,582,677
570198,601,640
369911,899,1022
563312,822,983
592464,803,815
755226,921,1161
563302,226,696
128171,661,927
598190,421,704
293870,339,434
394111,972,1351
889234,50,262
876658,145,597
342286,55,130
165286,961,1001
500340,197,364
121443,638,1105
530651,367,844
487856,589,727
162329,937,1385
710539,174,473
202717,525,630
587044,525,626
444457,985,1166
501873,852,894
531126,10,471
432250,830,1052
600340,997,1057
240434,396,737
454979,720,877
873375,569,734
411027,52,399
226695,451,605
292832,421,590
335787,913,1040
716180,695,1129
444775,810,890
384402,305,535
826461,563,870
129386,718,1204
703928,220,522
886348,262,457
627193,11,40
522758,121,600
548318,129,408
288526,984,1379
474505,579,624
95142,695,1069
542378,804,990
357682,575,811
576462,171,303
857870,330,521
377759,826,1012
845458,542,645
231312,852,1155
184187,165,516
725894,414,457
365142,79,175
541593,218,655
511314,14,377
504087,416,886
784653,391,596
208229,325,606
397224,531,727
648907,294,631
606917,485,786
629646,653,1127
445147,395,743
481406,334,348
296938,772,1233
296132,602,886
667556,121,418
331263,665,931
84109,954,1436
758464,293,732
599680,366,462
539572,859,1225
832363,785,1006
763681,103,484
186586,71,217
485426,499,739
149523,106,155
489919,948,1178
622774,208,311
644842,689,744
205521,472,778
836039,380,727
666915,750,956
469120,676,802
841157,840,1126
466498,779,1037
154635,294,551
738798,370,489
585997,516,876
249237,441,740
796817,88,206
179162,258,679
833964,444,837
782309,807,1281
108479,821,1268
142153,849,976
213282,116,259
124093,744,783
254901,751,1154
119055,840,920
170872,583,847
686427,944,1186
297664,654,884
887661,121,388
534120,293,628
536872,248,665
195896,456,666
579237,392,451
490527,57,122
797983,224,276
370279,108,505
501300,240,738
813548,685,852
624519,295,397
487324,740,815
342479,226,694
515124,583,618
763487,881,1183
722939,935,1162
472997,694,1065
364781,334,685
271679,214,416
335406,70,208
401582,758,1072
275666,450,869
826610,146,328
852830,91,481
693379,209,441
888017,982,1317
643623,433,610
834789,567,937
554885,877,1329
857760,591,695
621267,847,893
721016,482,637
504329,810,1217
105381,449,683
278072,880,1285
222047,372,507
400138,243,529
587796,461,840
756917,540,555
240108,729,953
571173,776,977
464336,55,506
494057,706,898
370229,144,458
542227,259,605
391023,187,208
348784,806,1062
895486,239,469
514647,874,1157
799608,447,516
449236,596,1014
358400,704,857
872801,959,1340
402883,444,925
892433,127,178
469097,825,943
835192,64,515
632304,844,1071
192167,969,1406
747047,515,673
399707,324,526
91993,118,221
437686,54,453
791996,969,1075
132436,612,971
725296,638,879
736859,44,139
405069,811,957
803842,188,525
822252,207,614
676272,353,688
290134,848,1134
387693,560,1021
628187,44,357
869165,331,469
761439,395,566
322474,832,1266
287040,394,809
642804,544,965
389669,430,852
81396,221,710
865114,537,899
89656,654,1118
427735,621,957
542906,763,1205
717421,915,1335
752751,673,1098
410193,311,458
106584,334,624
763269,178,340
498295,234,429
371582,874,898
385770,292,737
448835,202,279
359345,964,1176
385674,80,273
397909,163,486
295177,708,870
585049,428,516
666745,410,861
429295,12,178
174857,235,535
519846,86,389
713195,202,694
328498,566,669
899409,728,1068
530796,185,250
799694,135,431
244861,699,1050
526851,146,535
291563,910,1098
570168,437,684
741041,370,815
424276,278,668
560844,548,848
210296,646,679
149884,764,880
234715,62,551
406662,253,718
461249,776,975
892196,553,563
494503,268,283
560502,378,487
166023,997,1163
567522,464,632
586171,16,419
792522,268,589
679284,267,746
359786,920,1289
332624,875,1347
194866,91,507
868506,941,1166
511194,168,494
341597,723,942
192461,103,323
369973,403,535
238968,714,1073
180006,226,335
477441,813,1216
80587,29,95
371180,156,612
195172,828,1244
272006,690,1110
436238,111,134
322760,352,422
193712,470,590
364400,540,1016
521134,353,821
344474,763,983
361569,451,822
95973,921,1127
471295,616,665
235085,867,1151
722966,505,834
862212,634,743
848867,656,762
760100,967,1031
442175,168,427
371302,485,683
514918,660,720
379891,423,757
599062,112,182
378765,316,361
358448,806,1050
171152,724,883
623055,16,81
812271,261,566
181747,866,1218
885073,145,209
307730,530,965
416206,109,136
454262,843,1304
632823,342,571
82336,190,234
204106,154,597
557141,906,1338
117817,390,466
813244,320,388
643292,95,571
653393,903,1137
192750,216,463
387599,826,922
729978,785,954
142870,765,1220
480415,763,1225
842337,715,1081
386873,964,1436
93637,394,472
662814,660,760
273286,908,928
108348,857,871
207990,803,875
158671,753,1005
213565,735,1165
400337,586,618
884752,548,973
160958,428,838
94687,174,606
655053,590,896
478227,8,353
289010,551,667
401257,641,1105
527960,859,1290
801219,144,392
428927,664,995
546916,943,1267
152843,370,483
225339,388,614
618105,774,1102
318249,867,1300
824768,589,702
126158,998,1194
243652,601,806
333658,911,1222
735384,601,804
136465,538,723
209493,142,305
711135,29,319
578159,945,1314
265726,516,784
168177,435,609
348236,385,490
659620,175,266
770959,971,1044
400233,897,1272
383990,869,1115
128293,473,544
315432,939,1076
801514,382,560
381392,209,343
671331,472,748
81483,36,88
192350,59,302
124640,346,658
357830,169,649
734461,599,751
683452,953,1057
571975,570,1022
621903,238,493
82685,747,1158
501640,109,275
429182,50,319
138716,529,643
402061,400,761
384387,629,735
845443,307,534
185407,536,636
372945,285,754
891332,255,517
468578,806,845
271777,961,1421
776520,299,466
212622,1,328
798685,505,593
343077,900,1045
154330,697,1044
363734,55,461
857536,749,1220
159313,22,286
545469,57,161
510983,353,589
387460,525,805
294827,133,574
528955,752,997
539137,882,1267
854869,680,979
729118,38,383
545561,471,902
475369,638,998
754326,979,1195
533657,886,1224
588554,308,711
798506,409,625
882636,234,663
712099,789,836
843909,850,1341
876562,304,473
350401,757,872
490409,626,945
532213,196,688
388950,26,54
773566,562,1016
172633,301,488
214656,909,919
621292,970,1254
208520,939,1171
553990,59,521
872068,441,878
211497,794,877
462285,413,509
245004,48,171
642035,86,338
642579,941,1139
574904,790,1046
311441,823,879
108336,956,1321
768193,908,1132
434793,163,183
282868,459,872
820606,143,312
465103,859,1026
590679,196,604
470761,800,1204
505865,332,360
329931,796,1171
447591,467,497
466207,711,906
451277,659,884
231827,703,734
358893,592,968
701921,539,1005
602656,850,1232
577021,934,1075
856167,553,720
483719,992,1446
540311,425,883
97063,980,1192
112587,788,994
473809,921,1155
523848,905,1045
847499,357,848
223025,435,649
510181,673,933
241723,466,533
833444,53,72
284212,226,533
815348,687,796
488584,84,119
787843,750,814
202785,503,514
717261,101,557
299794,579,998
86396,445,670
179322,425,767
408963,925,1290
566303,735,756
133342,289,503
265430,674,1065
503289,840,995
598314,406,876
615869,12,215
619013,887,1043
674592,936,1207
615578,564,822
637301,848,1279
171310,620,1031
266174,273,373
438094,414,905
85551,896,1090
257397,245,306
236659,848,873
871255,849,1313
738335,954,1052
755873,193,629
416847,363,596
867160,329,793
402525,301,635
234150,19,374
329632,400,582
653293,971,1256
190680,672,826
841054,451,484
739573,532,657
284361,366,585
461459,475,905
559137,841,1106
455180,720,1142
520454,911,1151
861323,640,1041
246837,960,1096
84244,289,637
92861,12,197
211081,853,1056
647043,330,490
595487,457,839
506550,794,855
815814,889,1359
146348,553,1018
349726,617,863
784467,77,103
854104,269,506
207688,105,378
121142,373,461
232459,741,1016
614302,282,356
637338,982,1164
359535,936,1121
359059,702,742
755846,142,450
116132,88,534
193057,628,848
587000,500,822
385496,535,918
269256,383,537
465014,594,811
670146,423,694
519391,800,1162
431578,451,628
607274,130,302
487542,771,1072
673021,765,1100
162067,70,520
588129,59,235
883474,708,1007
459471,867,1044
511841,688,894
235829,84,322
183263,410,472
805240,195,510
602686,440,705
368821,390,543
888770,846,858
549902,134,544
681081,462,729
719881,172,378
329929,905,1029
532320,222,568
577715,144,298
426802,695,1191
822913,110,359
248753,39,491
888769,824,1194
363198,344,758
799561,286,574
159617,936,1402
825621,697,1105
184776,439,823
829167,152,266
707315,252,269
375068,602,715
275870,986,1439
854900,890,916
94370,433,518
646949,377,400
840344,815,896
148026,786,819
858287,409,467
552664,623,880
287284,536,920
124533,437,615
401846,306,385
289635,210,645
866500,290,685
685832,431,755
339380,441,789
231543,982,1360
190511,409,820
721242,383,443
124704,73,325
592220,92,397
211089,535,691
464093,568,766
488513,629,929
367151,346,521
479167,52,414
334653,964,1209
484278,3,501
545076,656,814
653210,73,176
169095,229,302
103870,157,347
435838,26,503
626313,629,744
804535,587,733
303455,893,956
510842,467,611
272415,477,509
254601,787,813
653918,799,1238
726114,257,325
833871,784,984
554597,18,461
632566,859,1153
586061,928,1334
231568,641,1050
763332,718,1019
757285,353,852
479681,730,852
531140,253,714
392415,668,1046
441517,851,900
810875,809,1183
100652,250,588
812157,799,849
364701,860,1067
831994,172,643
236800,370,570
320618,201,226
140482,976,1364
710426,871,1341
657068,642,978
344349,573,781
495460,107,357
125201,141,171
397124,2,374
828024,569,1050
174122,861,917
741182,950,1250
162262,736,891
580595,706,998
164275,86,166
378778,95,483
694213,174,268
313836,880,1079
270127,37,81
781324,274,448
521277,455,487
239531,400,848
109770,64,265
124006,385,488
281184,207,469
696943,105,198
315280,381,751
834845,869,946
705919,667,775
360730,630,732
142931,508,811
465403,801,969
225896,490,627
167452,456,845
842322,311,425
817258,273,387
246096,167,209
571633,838,1156
476996,726,1206
506836,522,901
371598,362,451
280077,697,828
684112,387,447
110385,137,361
299207,463,779
243332,355,465
875483,464,572
704765,984,1376
241853,63,499
396936,757,913
188458,473,917
382644,437,931
334325,485,833
584174,483,946
605264,54,147
529198,678,1159
796329,369,690
698970,446,599
735524,867,1110
134960,220,677
578162,738,1031
805158,850,1242
501590,466,836
730598,366,377
802538,272,522
692926,571,934
771816,297,787
441558,266,654
183665,77,137
195395,955,995
81819,792,984
116916,334,449
763614,153,233
872252,580,992
787653,416,802
331978,465,893
743791,177,544
157233,506,914
746872,316,530
836161,957,1449
525671,911,1325
832272,81,140
536370,389,776
196218,414,858
252228,9,201
335928,268,351
598770,808,1143
203201,573,670
570054,41,259
671453,973,1324
495516,771,868
434195,163,244
740339,809,1235
815249,911,988
642138,788,907
782066,510,672
770027,587,1079
302999,462,787
257951,136,634
673329,761,1209
823912,361,600
339849,435,829
891246,450,792
125771,397,886
798896,641,1085
414041,207,470
510096,792,949
346853,432,597
260508,165,634
771888,581,957
176822,222,435
263720,824,954
608809,380,625
325622,77,398
526514,192,433
783096,378,444
816793,566,914
229670,871,1005
852797,192,458
212716,40,207
878038,831,1013
115046,951,963
813702,146,242
796870,766,780
868616,295,319
262418,147,504
653548,805,1105
154333,414,842
430969,103,543
376763,654,842
307136,655,833
206333,649,903
437945,341,434
282725,96,380
544967,857,1279
569980,922,1313
272068,493,563
780008,263,605
324124,331,512
641749,690,1156
847079,985,1478
896994,505,869
330438,713,1085
143822,765,1211
89854,786,1025
523721,596,646
644059,194,381
362698,122,517
685468,227,462
824611,912,1195
783970,6,422
851516,377,451
459500,48,530
708620,775,1037
509358,726,1153
456072,925,1112
247790,921,1089
518676,180,560
548018,932,974
282851,94,381
898827,828,1227
870374,458,688
477490,287,433
312281,111,578
414744,221,444
814155,57,322
339179,379,465
124753,301,690
770708,819,840
497548,53,316
753776,545,908
754685,271,570
141465,240,669
423014,792,938
729667,52,62
890240,963,984
704269,922,942
455525,412,577
263110,488,578
426823,453,563
871371,671,823
159373,536,550
809356,732,894
821649,920,1055
483239,621,1120
416942,420,907
511984,218,647
306300,87,507
833978,647,1098
822340,485,936
663915,966,1360
173230,935,1400
509406,511,564
611558,489,984
180536,298,571
324123,847,1259
563342,477,543
449491,551,792
161525,801,925
591605,919,1260
835585,962,996
661947,168,359
419799,532,927
568697,681,845
839989,799,1265
310184,182,678
533898,385,642
552392,610,954
288160,420,614
669580,131,238
482493,487,960
355880,362,573
777185,994,1069
566878,318,450
174846,158,571
548230,781,1103
720821,270,623
860350,827,1049
657888,437,706
469960,658,881
693052,391,550
741875,521,817
587588,876,913
737873,545,581
887061,749,1079
555248,382,471
463992,203,432
256499,864,938
861449,986,1229
358798,151,211
628283,85,447
742166,841,1018
665811,186,650
776278,789,1276
101668,474,568
894882,13,255
740044,832,898
723276,129,319
575593,499,795
188261,577,756
625532,976,1204
146441,35,144
798659,944,1139
356821,491,530
190277,803,922
790060,840,886
648560,347,520
737065,90,420
741600,873,1175
137952,179,434
111769,170,560
258792,775,797
83560,814,954
162056,520,858
894484,215,531
212106,544,791
425189,221,654
790615,301,737
